year,country,player_id,player_name,dob,position
"1966","England","174450","Ian Callaghan","10/04/1942","MF"
"1966","England","174622","Roger Hunt","20/07/1938","FW"
"1966","England","69835","George Eastham","23/09/1936","FW"
"1966","France","45919","Marcel Aubour","17/06/1940","GK"
"1966","France","45825","Marcel Artelesa","02/07/1938","MF"
"1966","France","69839","Edmond Baraffe","19/10/1942","FW"
"1966","France","46759","Joseph Bonnel","04/01/1939","MF"
"1966","France","46823","Bernard Bosquier","19/06/1942","DF"
"1966","France","47030","Robert Budzynski","21/05/1940","DF"
"1966","France","47721","Andre Chorda","20/02/1938","DF"
"1966","France","44014","Nestor Combin","29/12/1940","FW"
"1966","France","69840","Didier Couecou","25/07/1944","FW"
"1966","France","48288","Hector De Bourgoing","23/07/1934","FW"
"1966","France","48320","Gabriel De Michele","06/03/1941","DF"
"1966","France","48625","Jean Djorkaeff","27/10/1939","DF"
"1966","France","50070","Philippe Gondet","17/05/1942","FW"
"1966","France","50708","Gerard Hausser","18/03/1939","FW"
"1966","France","50783","Yves Herbert","17/08/1945","MF"
"1966","France","174598","Robert Herbin","30/03/1939","MF"
"1966","France","69841","Lucien Muller","03/09/1934","MF"
"1966","France","69842","Jean Claude Piumi","27/05/1940","MF"
"1966","France","69843","Laurent Robuschi","05/10/1935","FW"
"1966","France","58060","Jacques Simon","25/03/1941","FW"
"1966","France","47315","Georges Carnus","13/08/1942","GK"
"1966","France","69844","Johnny Schuth","07/12/1941","GK"
"1966","Germany FR","58970","Hans Tilkowski","12/07/1935","GK"
"1966","Germany FR","174614","Horst-dieter Hoettges","10/09/1943","DF"
"1966","Germany FR","44612","Karl-heinz Schnellinger","31/03/1939","DF"
"1966","Germany FR","25113","Franz Beckenbauer","11/09/1945","MF"
"1966","Germany FR","44616","Willi Schulz","04/10/1938","DF"
"1966","Germany FR","44749","Wolfgang Weber","26/06/1944","DF"
"1966","Germany FR","47000","Albert Bruells","26/03/1937","MF"
"1966","Germany FR","174590","Helmut Haller","21/07/1939","MF"
"1966","Germany FR","57776","Uwe Seeler","05/11/1936","FW"
"1966","Germany FR","50746","Sigi Held","07/08/1942","FW"
"1966","Germany FR","174521","Lothar Emmerich","29/11/1941","FW"
"1966","Germany FR","174828","Wolfgang Overath","29/09/1943","MF"
"1966","Germany FR","69848","Heinz Hornig","28/09/1937","FW"
"1966","Germany FR","53292","Friedel Lutz","21/01/1939","DF"
"1966","Germany FR","56004","Bernd Patzke","14/03/1943","DF"
"1966","Germany FR","53197","Max Lorenz","19/08/1939","MF"
"1966","Germany FR","69849","Wolfgang Paul","25/01/1940","DF"
"1966","Germany FR","57998","Klaus-dieter Sieloff","27/02/1942","DF"
"1966","Germany FR","52476","Werner Kraemer","23/01/1940","FW"
"1966","Germany FR","174573","Juergen Grabowski","07/07/1944","FW"
"1966","Germany FR","69850","Guenter Bernard","04/11/1939","GK"
"1966","Germany FR","37989","Sepp Maier","28/02/1944","GK"
"1966","Hungary","58661","Antal Szentimihalyi","13/06/1939","GK"
"1966","Hungary","51859","Beno Kaposzta","07/06/1942","DF"
"1966","Hungary","53836","Sandor Matrai","20/11/1932","DF"
"1966","Hungary","58314","Kalman Sovari","21/12/1940","DF"
"1966","Hungary","61644","Kalman Meszoly","16/07/1941","DF"
"1966","Hungary","44643","Ferenc Sipos","13/12/1932","MF"
"1966","Hungary","174388","Ferenc Bene","17/12/1944","FW"
"1966","Hungary","69863","Zoltan Varga","01/01/1945","MF"
"1966","Hungary","174330","Florian Albert","15/09/1941","FW"
"1966","Hungary","49270","Janos Farkas","27/03/1942","FW"
"1966","Hungary","56626","Gyula Rakosi","09/10/1938","FW"
"1966","Hungary","174534","Mate Fenyvesi","20/09/1933","FW"
"1966","Hungary","53823","Imre Mathesz","25/03/1937","MF"
"1966","Hungary","54907","Istvan Nagy","14/04/1939","MF"
"1966","Hungary","69864","Dezso Molnar","02/12/1939","FW"
"1966","Hungary","44689","Lajos Tichy","21/03/1935","FW"
"1966","Hungary","58665","Gusztav Szepesi","17/07/1939","DF"
"1966","Hungary","51198","Kalman Ihasz","06/12/1941","DF"
"1966","Hungary","56492","Lajos Puskas","03/08/1944","FW"
"1966","Hungary","246249","Antal Nagy","16/06/1944","FW"
"1966","Hungary","49855","Jozsef Gelei","29/06/1938","GK"
"1966","Hungary","49842","Istvan Geczi","13/06/1944","GK"
"1966","Italy","174332","Enrico Albertosi","02/11/1939","GK"
"1966","Italy","69876","Roberto Anzolin","18/04/1938","GK"
"1966","Italy","174377","Paolo Barison","23/06/1936","FW"
"1966","Italy","174436","Giacomo Bulgarelli","24/10/1940","MF"
"1966","Italy","174438","Tarcisio Burgnich","25/04/1939","DF"
"1966","Italy","28754","Giacinto Facchetti","18/07/1942","DF"
"1966","Italy","49510","Romano Fogli","21/01/1938","MF"
"1966","Italy","50278","Aristide Guarneri","07/03/1938","DF"
"1966","Italy","51439","Francesco Janich","27/03/1937","DF"
"1966","Italy","174646","Antonio Juliano","01/01/1943","MF"
"1966","Italy","52721","Spartaco Landini","31/01/1944","DF"
"1966","Italy","52945","Gianfranco Leoncini","25/09/1939","MF"
"1966","Italy","174714","Giovanni Lodetti","10/08/1942","MF"
"1966","Italy","174745","Sandro Mazzola","08/11/1942","MF"
"1966","Italy","174766","Luigi Meroni","24/02/1943","FW"
"1966","Italy","55977","Ezio Pascutti","01/06/1937","FW"
"1966","Italy","56092","Marino Perani","27/10/1939","FW"
"1966","Italy","69877","Pierluigi Pizzaballa","14/09/1939","GK"
"1966","Italy","44571","Gianni Rivera","18/08/1943","MF"
"1966","Italy","69878","Francesco Rizzo","30/05/1943","MF"
"1966","Italy","44580","Roberto Rosato","18/08/1943","DF"
"1966","Italy","44595","Sandro Salvadore","29/11/1939","DF"
"1966","Korea DPR","52994","Lee Chang Myung","02/01/1947","GK"
"1966","Korea DPR","69868","Pak Li Sup","06/01/1944","DF"
"1966","Korea DPR","57948","Shin Yung Kyoo","30/03/1942","DF"
"1966","Korea DPR","47655","Kang Bong Chil","07/11/1943","DF"
"1966","Korea DPR","69869","Lim Zoong Sun","16/07/1943","DF"
"1966","Korea DPR","51224","Im Seung Hwi","03/02/1946","MF"
"1966","Korea DPR","174832","Pak Doo Ik","17/12/1943","MF"
"1966","Korea DPR","55826","Pak Seung Zin","11/01/1941","FW"
"1966","Korea DPR","69871","Lee Keun Hak","07/07/1940","GK"
"1966","Korea DPR","51835","Kang Ryong Woon","25/04/1942","MF"
"1966","Korea DPR","50546","Han Bong Zin","02/09/1945","MF"
"1966","Korea DPR","52180","Kim Seung Il","02/09/1945","FW"
"1966","Korea DPR","55477","Oh Yoon Kyung","06/08/1941","MF"
"1966","Korea DPR","50410","Ha Yung Won","20/04/1942","MF"
"1966","Korea DPR","60119","Yang Seung Kook","19/08/1944","FW"
"1966","Korea DPR","52997","Li Dong Woon","04/07/1945","DF"
"1966","Korea DPR","52158","Kim Bong Hwan","04/07/1939","FW"
"1966","Korea DPR","69872","Ke Seung Woon","26/12/1943","FW"
"1966","Korea DPR","52215","Kim Yung Kil","29/01/1944","FW"
"1966","Korea DPR","69873","Ryoo Chang Kil","05/11/1940","FW"
"1966","Korea DPR","69874","An Se Bok","29/10/1946","FW"
"1966","Korea DPR","69875","Li Chi An","07/07/1945","FW"
"1966","Mexico","174456","Antonio Carbajal","07/06/1929","GK"
"1966","Mexico","47471","Arturo Chairez","14/03/1937","DF"
"1966","Mexico","174845","Gustavo Pena","22/11/1944","DF"
"1966","Mexico","48371","Jesus Del Muro","30/11/1937","DF"
"1966","Mexico","51483","Ignacio Jauregui","31/07/1938","DF"
"1966","Mexico","48526","Isidoro Diaz","14/03/1940","MF"
"1966","Mexico","57237","Felipe Ruvalcaba","16/02/1941","FW"
"1966","Mexico","55801","Aaron Padilla","10/07/1942","FW"
"1966","Mexico","47795","Ernesto Cisneros","26/10/1940","MF"
"1966","Mexico","49563","Javier Fragoso","19/04/1942","FW"
"1966","Mexico","69845","Francisco Jara","03/02/1941","FW"
"1966","Mexico","174448","Ignacio Calderon","13/12/1943","GK"
"1966","Mexico","50119","Jose Gonzalez","14/09/1942","DF"
"1966","Mexico","55314","Gabriel Nunez","06/02/1942","DF"
"1966","Mexico","50827","Guillermo Hernandez","25/06/1942","MF"
"1966","Mexico","181777","Luis Regueiro","22/12/1943","MF"
"1966","Mexico","54128","Magdaleno Mercado","04/04/1944","MF"
"1966","Mexico","69846","Elias Munoz","03/11/1941","FW"
"1966","Mexico","56796","Salvador Reyes","20/09/1936","FW"
"1966","Mexico","174134","Enrique Borja","30/12/1945","FW"
"1966","Mexico","54980","Ramiro Navarro","25/05/1943","FW"
"1966","Mexico","69847","Javier Vargas","22/11/1941","GK"
"1966","Portugal","53159","Americo","06/03/1933","GK"
"1966","Portugal","47354","Carvalho","18/04/1937","GK"
"1966","Portugal","197841","Jose Pereira","15/09/1931","GK"
"1966","Portugal","53239","Lucas Vicente","24/09/1935","DF"
"1966","Portugal","49412","Germano","18/01/1933","DF"
"1966","Portugal","56109","Peres","08/01/1942","MF"
"1966","Portugal","49411","Ernesto","06/07/1937","FW"
"1966","Portugal","69861","Lourenco","08/04/1942","FW"
"1966","Portugal","47906","Hilario","19/03/1939","DF"
"1966","Portugal","95842","Mario Coluna","06/08/1935","MF"
"1966","Portugal","58057","Antonio Simoes","14/12/1943","FW"
"1966","Portugal","174360","Jose Augusto","13/04/1937","FW"
"1966","Portugal","39547","Eusebio","25/01/1942","FW"
"1966","Portugal","48077","Fernando Cruz","12/08/1940","DF"
"1966","Portugal","69862","Manuel Duarte","20/05/1943","FW"
"1966","Portugal","50182","Jaime Graca","10/01/1942","MF"
"1966","Portugal","54478","Morais","06/03/1935","DF"
"1966","Portugal","61699","Jose Torres","08/09/1938","FW"
"1966","Portugal","56307","Ferreira Pinto","09/02/1942","MF"
"1966","Portugal","46196","Alexandre Baptista","17/02/1941","DF"
"1966","Portugal","47306","Jose Carlos","22/09/1941","DF"
"1966","Portugal","49391","Festa","21/07/1939","DF"
"1966","Soviet Union","174638","Lev Yashin","22/10/1929","GK"
"1966","Soviet Union","57844","Viktor Serebryanikov","29/03/1940","FW"
"1966","Soviet Union","55708","Leonid Ostrovski","17/01/1936","DF"
"1966","Soviet Union","56382","Vladimir Ponomaryov","18/02/1940","DF"
"1966","Soviet Union","45033","Valentin Afonin","22/12/1939","DF"
"1966","Soviet Union","181436","Albert Shesternyov","20/06/1941","DF"
"1966","Soviet Union","174660","Murtaz Khurtsilava","05/01/1943","MF"
"1966","Soviet Union","57276","Yozhef Sabo","29/02/1940","MF"
"1966","Soviet Union","49897","Viktor Getmanov","04/05/1940","DF"
"1966","Soviet Union","48227","Vasily Danilov","13/05/1941","DF"
"1966","Soviet Union","47679","Igor Chislenko","04/01/1939","FW"
"1966","Soviet Union","59719","Valeri Voronin","17/07/1939","MF"
"1966","Soviet Union","52391","Alexey Korneev","06/02/1939","DF"
"1966","Soviet Union","57989","Georgi Sichinava","15/09/1944","MF"
"1966","Soviet Union","52134","Galimzyan Khusainov","27/06/1937","FW"
"1966","Soviet Union","54159","Slava Metreveli","30/05/1936","FW"
"1966","Soviet Union","56397","Valeriy Porkuyan","04/10/1944","FW"
"1966","Soviet Union","174371","Anatoli Banishevski","23/02/1946","FW"
"1966","Soviet Union","61638","Eduard Malofeyev","02/06/1942","FW"
"1966","Soviet Union","53659","Eduard Markarov","20/06/1942","FW"
"1966","Soviet Union","51974","Anzor Kavazashvili","19/07/1940","GK"
"1966","Soviet Union","36859","Victor Bannikov","28/04/1938","GK"
"1966","Spain","51280","Jose Iribar","01/03/1943","GK"
"1966","Spain","198018","Manuel Sanchis","26/03/1938","DF"
"1966","Spain","49005","Eladio","18/11/1940","DF"
"1966","Spain","174497","Luis Del Sol","06/04/1935","MF"
"1966","Spain","44785","Ignacio Zoco","31/07/1939","MF"
"1966","Spain","49988","Jesus Glaria","02/01/1942","MF"
"1966","Spain","185740","Armando Ufarte","17/05/1941","FW"
"1966","Spain","174346","Amancio","16/10/1940","FW"
"1966","Spain","53731","Marcelino","29/04/1940","FW"
"1966","Spain","44673","Luis Suarez","02/05/1935","MF"
"1966","Spain","174556","Francisco Gento","21/10/1933","FW"
"1966","Spain","46542","Antonio Betancourt","13/03/1937","GK"
"1966","Spain","56783","Miguel Reina","21/01/1946","GK"
"1966","Spain","56945","Feliciano Rivilla","21/08/1936","DF"
"1966","Spain","56779","Severino Reija","25/11/1938","DF"
"1966","Spain","55536","Fernando Olivella","22/06/1936","DF"
"1966","Spain","49716","Gallego","04/03/1944","MF"
"1966","Spain","63875","Pirri","11/03/1945","MF"
"1966","Spain","49660","Jose Maria Fuste","15/04/1941","FW"
"1966","Spain","174844","Joaquin Peiro","29/01/1936","FW"
"1966","Spain","56999","Adelardo","26/11/1939","DF"
"1966","Spain","52736","Carlos Lapetra","29/11/1938","FW"
"1966","Switzerland","49029","Charly Elsener","13/08/1934","GK"
"1966","Switzerland","69851","Willy Allemann","10/06/1942","DF"
"1966","Switzerland","45524","Kurt Ambruster","16/09/1934","DF"
"1966","Switzerland","46051","Heinz Baeni","18/11/1936","MF"
"1966","Switzerland","46966","Rene Brodmann","25/10/1933","DF"
"1966","Switzerland","48805","Richard Duerr","01/12/1938","MF"
"1966","Switzerland","49640","Hans-ruedi Fuhrer","24/12/1937","DF"
"1966","Switzerland","50169","Vittore Gottardi","24/09/1941","FW"
"1966","Switzerland","50258","Andre Grobety","22/06/1933","DF"
"1966","Switzerland","51015","Robert Hosp","13/12/1939","FW"
"1966","Switzerland","52561","Koebi Kuhn","12/10/1943","MF"
"1966","Switzerland","48886","Leo Eichmann","24/12/1936","GK"
"1966","Switzerland","52581","Fritz Kuenzli","08/01/1946","FW"
"1966","Switzerland","52916","Werner Leimgruber","02/09/1934","DF"
"1966","Switzerland","174814","Karl Odermatt","17/12/1942","MF"
"1966","Switzerland","56509","Rene-pierre Quentin","05/08/1943","FW"
"1966","Switzerland","57684","Jean-claude Schindelholz","11/10/1940","FW"
"1966","Switzerland","57710","Heinz Schneiter","12/04/1935","DF"
"1966","Switzerland","58446","Xavier Stierli","29/10/1940","DF"
"1966","Switzerland","58694","Ely Tacchella","25/05/1936","DF"
"1966","Switzerland","59733","Georges Vuilleumier","21/09/1944","FW"
"1966","Switzerland","56462","Mario Prosperi","04/08/1945","GK"
"1966","Uruguay","174744","Ladislao Mazurkiewicz","14/02/1945","GK"
"1966","Uruguay","70075","Horacio Troche","04/02/1935","DF"
"1966","Uruguay","53569","Jorge Manicera","04/11/1938","DF"
"1966","Uruguay","49538","Pablo Forlan","14/07/1945","DF"
"1966","Uruguay","50066","Nestor Goncalves","27/04/1936","DF"
"1966","Uruguay","47162","Omar Caetano","08/11/1938","MF"
"1966","Uruguay","47998","Julio Cortes","29/03/1941","MF"
"1966","Uruguay","59295","Jose Urruzmendi","25/08/1944","FW"
"1966","Uruguay","57281","Jose Sasia","27/12/1933","FW"
"1966","Uruguay","44576","Pedro Rocha","03/12/1942","FW"
"1966","Uruguay","56117","Domingo Perez","07/06/1936","FW"
"1966","Uruguay","198017","Roberto Eduardo Sosa","14/06/1935","GK"
"1966","Uruguay","69837","Nelson Diaz","12/01/1942","DF"
"1966","Uruguay","45483","Emilio Alvarez","10/02/1939","MF"
"1966","Uruguay","59243","Luis Ubina","07/06/1940","DF"
"1966","Uruguay","45482","Eliseo Alvarez","09/08/1940","MF"
"1966","Uruguay","57444","Hector Salva","27/11/1939","FW"
"1966","Uruguay","59605","Milton Viera","11/05/1946","FW"
"1966","Uruguay","58031","Hector Silva","01/02/1940","MF"
"1966","Uruguay","181778","Luis Ramos","09/10/1939","DF"
"1966","Uruguay","174527","Victor Esparrago","06/10/1944","MF"
"1966","Uruguay","58712","Walter Taibo","07/03/1931","GK"
"1970","Belgium","174863","Christian Piot","04/10/1947","GK"
"1970","Belgium","50863","Georges Heylens","08/08/1941","DF"
"1970","Belgium","58913","Jean Thissen","21/04/1946","DF"
"1970","Belgium","48336","Nicolas Dewalque","20/09/1945","DF"
"1970","Belgium","51502","Leon Jeck","09/02/1947","DF"
"1970","Belgium","48638","Jan Dockx","24/05/1941","MF"
"1970","Belgium","57819","Leon Semmeling","04/01/1940","MF"
"1970","Belgium","59429","Wilfried Van Moer","01/03/1945","MF"
"1970","Belgium","48335","Johannes Devrindt","14/04/1944","FW"
"1970","Belgium","44719","Paul Van Himst","02/10/1943","FW"
"1970","Belgium","56476","Wilfried Puis","18/02/1943","FW"
"1970","Belgium","59127","Jean-marie Trappeniers","13/01/1942","GK"
"1970","Belgium","46554","Jacques Beurlet","21/12/1944","DF"
"1970","Belgium","53695","Maurice Martens","05/06/1947","DF"
"1970","Belgium","59395","Erwin Van Den Daele","05/03/1945","MF"
"1970","Belgium","56364","Odilon Polleunis","01/05/1943","FW"
"1970","Belgium","59564","Jan Verheyen","09/07/1944","MF"
"1970","Belgium","52706","Raoul Lambert","20/10/1944","FW"
"1970","Belgium","69805","Pierre Carteus","24/09/1943","FW"
"1970","Belgium","56052","Alfonse Peeters","21/01/1943","DF"
"1970","Belgium","51450","Francois Janssens","25/09/1945","FW"
"1970","Belgium","48790","Jacques Duquesne","22/04/1940","GK"
"1970","Brazil","63890","Felix","24/12/1937","GK"
"1970","Brazil","63884","Brito","09/08/1939","DF"
"1970","Brazil","181326","Wilson Piazza","25/02/1943","DF"
"1970","Brazil","63891","Carlos Alberto","17/07/1944","DF"
"1970","Brazil","47842","Clodoaldo","26/09/1949","MF"
"1970","Brazil","49315","Marco Antonio","06/02/1951","DF"
"1970","Brazil","63879","Jairzinho","25/12/1944","FW"
"1970","Brazil","63880","Gerson","11/01/1941","MF"
"1970","Brazil","63881","Tostao","25/01/1947","MF"
"1970","Brazil","63869","Pelé","23/10/1940","FW"
"1970","Brazil","63896","Rivelino","01/01/1946","MF"
"1970","Brazil","69815","Ado","04/07/1944","GK"
"1970","Brazil","56957","Roberto","31/07/1944","FW"
"1970","Brazil","69816","Baldochi","14/03/1946","DF"
"1970","Brazil","63899","Fontana","31/12/1940","DF"
"1970","Brazil","63895","Everaldo","11/09/1944","DF"
"1970","Brazil","250938","Joel Camargo","18/09/1946","DF"
"1970","Brazil","63894","Paulo Cesar","16/06/1949","MF"
"1970","Brazil","63893","Edu","06/08/1949","FW"
"1970","Brazil","28473","Dario","04/03/1946","FW"
"1970","Brazil","181327","Ze Maria","18/05/1949","DF"
"1970","Brazil","63902","Leao","11/07/1949","GK"
"1970","Bulgaria","58050","Simeon Simeonov","26/04/1946","GK"
"1970","Bulgaria","47475","Aleksandar Shalamanov","04/09/1941","DF"
"1970","Bulgaria","48579","Ivan Dimitrov","14/05/1935","DF"
"1970","Bulgaria","45337","Stefan Aladzhov","18/10/1947","DF"
"1970","Bulgaria","48261","Ivan Davidov","05/10/1943","MF"
"1970","Bulgaria","76175","Dimitar Penev","12/07/1945","DF"
"1970","Bulgaria","56391","Georgi Popov","14/07/1944","FW"
"1970","Bulgaria","174414","Hristo Bonev","03/02/1947","MF"
"1970","Bulgaria","51509","Petar Zhekov","10/10/1944","FW"
"1970","Bulgaria","60102","Dimitar Yakimov","12/08/1941","FW"
"1970","Bulgaria","48445","Dinko Dermendzhiev","02/06/1941","MF"
"1970","Bulgaria","49830","Milko Gaidarski","18/03/1946","DF"
"1970","Bulgaria","60181","Stoyan Yordanov","29/01/1944","GK"
"1970","Bulgaria","51542","Dobromir Zechev","12/11/1942","DF"
"1970","Bulgaria","49678","Boris Gaganelov","07/10/1941","DF"
"1970","Bulgaria","55162","Asparukh Nikodimov","21/08/1945","MF"
"1970","Bulgaria","26237","Todor Kolev","29/04/1942","MF"
"1970","Bulgaria","53613","Dimitar Marashliev","31/08/1947","FW"
"1970","Bulgaria","174357","Georgi Asparukhov","04/05/1943","FW"
"1970","Bulgaria","54297","Vasil Mitkov","17/09/1943","FW"
"1970","Bulgaria","50245","Bozhidar Grigorov","27/07/1945","FW"
"1970","Bulgaria","315892","Georgi Kamenski","03/09/1947","GK"
"1970","Czechoslovakia","59615","Ivo Viktor","21/05/1942","GK"
"1970","Czechoslovakia","174503","Karol Dobias","18/12/1947","DF"
"1970","Czechoslovakia","54209","Vaclav Migas","16/09/1944","DF"
"1970","Czechoslovakia","50449","Vladimir Hagara","07/11/1943","DF"
"1970","Czechoslovakia","51008","Alexander Horvath","28/12/1938","DF"
"1970","Czechoslovakia","174686","Andrej Kvasnak","19/05/1936","MF"
"1970","Czechoslovakia","59578","Bohumil Vesely","18/06/1945","MF"
"1970","Czechoslovakia","56196","Ladislav Petras","01/12/1946","FW"
"1970","Czechoslovakia","52576","Ladislav Kuna","03/04/1947","MF"
"1970","Czechoslovakia","174325","Jozef Adamec","26/02/1942","FW"
"1970","Czechoslovakia","51615","Karol Jokl","29/08/1945","FW"
"1970","Czechoslovakia","56334","Jan Pivarnik","13/11/1947","DF"
"1970","Czechoslovakia","69817","Antonin Flesar","08/05/1944","GK"
"1970","Czechoslovakia","51054","Vladimir Hrivnak","23/04/1945","DF"
"1970","Czechoslovakia","60377","Jan Zlocha","24/03/1942","DF"
"1970","Czechoslovakia","51050","Ivan Hrdlicka","20/11/1943","MF"
"1970","Czechoslovakia","56362","Jaroslav Pollak","11/07/1947","MF"
"1970","Czechoslovakia","59579","Frantisek Vesely","07/12/1943","MF"
"1970","Czechoslovakia","51714","Jozef Jurkanin","05/03/1949","FW"
"1970","Czechoslovakia","69818","Milan Albrecht","16/07/1950","FW"
"1970","Czechoslovakia","47274","Jozef Capkovic","11/01/1948","FW"
"1970","Czechoslovakia","59549","Alexander Vencel","08/02/1944","GK"
"1970","El Salvador","53393","Raul Magana","24/02/1940","GK"
"1970","El Salvador","56927","Roberto Rivas","17/07/1941","DF"
"1970","El Salvador","53654","Salvador Mariona","16/12/1943","DF"
"1970","El Salvador","47996","Santiago Mendez Cortes","19/01/1945","DF"
"1970","El Salvador","55705","Saturnino Osorio","06/01/1945","DF"
"1970","El Salvador","56529","Jose Quintanilla","29/10/1947","MF"
"1970","El Salvador","61680","Mauricio Rodriguez","12/09/1945","MF"
"1970","El Salvador","59489","Alfredo Vasquez","23/04/1945","MF"
"1970","El Salvador","53730","Juan Martinez","20/04/1948","MF"
"1970","El Salvador","49451","Salvador Flamenco Cabezas","28/02/1947","FW"
"1970","El Salvador","45708","Ernesto Aparicio","28/12/1948","FW"
"1970","El Salvador","54429","Mario Monge","27/11/1938","MF"
"1970","El Salvador","56297","Tomas Pineda","01/01/1939","GK"
"1970","El Salvador","53598","Mauricio Manzano","30/09/1943","DF"
"1970","El Salvador","47140","David Cabrera","12/09/1945","FW"
"1970","El Salvador","57850","Genaro Sermeno","28/11/1948","MF"
"1970","El Salvador","56403","Jaime Portillo","18/09/1947","FW"
"1970","El Salvador","47395","Guillermo Castro","25/06/1940","DF"
"1970","El Salvador","54091","Sergio Mendez","14/02/1942","MF"
"1970","El Salvador","49350","Juan Gualberto Fernandez","12/07/1941","GK"
"1970","El Salvador","44948","Elmer Angel Acevedo","24/02/1946","FW"
"1970","El Salvador","69808","Alberto Villalta","19/11/1947","MF"
"1970","England","174372","Gordon Banks","30/12/1937","GK"
"1970","England","69820","Keith Newton","23/06/1941","DF"
"1970","England","174478","Terry Cooper","12/07/1944","DF"
"1970","England","54712","Alan Mullery","23/11/1941","MF"
"1970","England","52647","Brian Labone","23/01/1940","DF"
"1970","England","174780","Bobby Moore","12/04/1941","DF"
"1970","England","52864","Francis Lee","29/04/1944","FW"
"1970","England","174369","Alan Ball","12/05/1945","MF"
"1970","England","43993","Bobby Charlton","11/10/1937","MF"
"1970","England","174623","Geoff Hurst","08/12/1941","FW"
"1970","England","174852","Martin Peters","08/11/1943","FW"
"1970","England","174413","Peter Bonetti","27/09/1941","GK"
"1970","England","69821","Alex Stepney","18/09/1942","GK"
"1970","England","186966","Tommy Wright","21/10/1944","DF"
"1970","England","44665","Nobby Stiles","18/05/1942","DF"
"1970","England","51082","Emlyn Hughes","28/08/1947","MF"
"1970","England","43992","Jack Charlton","08/05/1935","DF"
"1970","England","51110","Norman Hunter","29/10/1943","MF"
"1970","England","46385","Colin Bell","26/02/1946","MF"
"1970","England","55682","Peter Osgood","20/02/1947","FW"
"1970","England","47813","Allan Clarke","31/07/1946","FW"
"1970","England","45887","Jeff Astle","13/05/1942","FW"
"1970","Germany FR","37989","Sepp Maier","28/02/1944","GK"
"1970","Germany FR","174614","Horst-dieter Hoettges","10/09/1943","DF"
"1970","Germany FR","44612","Karl-heinz Schnellinger","31/03/1939","DF"
"1970","Germany FR","25113","Franz Beckenbauer","11/09/1945","DF"
"1970","Germany FR","44616","Willi Schulz","04/10/1938","DF"
"1970","Germany FR","44749","Wolfgang Weber","26/06/1944","DF"
"1970","Germany FR","37656","Berti Vogts","30/12/1946","DF"
"1970","Germany FR","174590","Helmut Haller","21/07/1939","MF"
"1970","Germany FR","57776","Uwe Seeler","05/11/1936","FW"
"1970","Germany FR","50746","Sigi Held","07/08/1942","FW"
"1970","Germany FR","49400","Klaus Fichtel","19/11/1944","DF"
"1970","Germany FR","174828","Wolfgang Overath","29/09/1943","MF"
"1970","Germany FR","174790","Gerd Mueller","03/11/1945","FW"
"1970","Germany FR","53015","Stan Libuda","10/10/1943","FW"
"1970","Germany FR","56004","Bernd Patzke","14/03/1943","DF"
"1970","Germany FR","53197","Max Lorenz","19/08/1939","DF"
"1970","Germany FR","53140","Hennes Loehr","05/07/1942","FW"
"1970","Germany FR","57998","Klaus-dieter Sieloff","27/02/1942","DF"
"1970","Germany FR","69829","Peter Dietrich","06/03/1944","MF"
"1970","Germany FR","174573","Juergen Grabowski","07/07/1944","FW"
"1970","Germany FR","53562","Manfred Manglitz","08/03/1940","GK"
"1970","Germany FR","60016","Horst Wolter","08/06/1942","GK"
"1970","Israel","59673","Itzhak Vissoker","18/09/1944","GK"
"1970","Israel","46202","Shraga Bar","24/03/1948","DF"
"1970","Israel","46391","Menachem Bello","26/12/1947","DF"
"1970","Israel","56450","David Primo","05/05/1946","DF"
"1970","Israel","57137","Zvi Rosen","23/06/1947","DF"
"1970","Israel","57141","Shmuel Rosenthal","22/04/1947","DF"
"1970","Israel","57971","Itzhak Schum","01/09/1948","MF"
"1970","Israel","58340","Giora Spiegel","27/07/1947","MF"
"1970","Israel","49300","Jehoshua Faigenbaum","05/12/1947","FW"
"1970","Israel","58341","Mordechai Spiegler","19/08/1944","FW"
"1970","Israel","46775","George Borba","12/07/1944","FW"
"1970","Israel","57742","Yeshaiyahu Schwager","10/02/1946","DF"
"1970","Israel","47577","Yehezkel Hazum","01/01/1947","FW"
"1970","Israel","57084","Dani Shmulevich Rom","29/11/1940","FW"
"1970","Israel","58723","Rahamim Talbi","17/05/1943","FW"
"1970","Israel","59367","Johanan Vallach","14/05/1945","DF"
"1970","Israel","69812","Eli Ben Rimoz","01/01/1947","FW"
"1970","Israel","57088","Moshe Romano","06/05/1946","FW"
"1970","Israel","57973","Aharon Shuruk","24/02/1946","MF"
"1970","Israel","51865","David Karako","11/02/1945","DF"
"1970","Israel","50523","Yechiel Hameiri","20/08/1949","GK"
"1970","Israel","55268","Yair Nosovski","29/06/1937","GK"
"1970","Italy","174332","Enrico Albertosi","02/11/1939","GK"
"1970","Italy","174438","Tarcisio Burgnich","25/04/1939","DF"
"1970","Italy","28754","Giacinto Facchetti","18/07/1942","DF"
"1970","Italy","174870","Fabrizio Poletti","13/07/1943","DF"
"1970","Italy","43985","Pierluigi Cera","25/02/1941","DF"
"1970","Italy","69813","Ugo Ferrante","18/07/1945","DF"
"1970","Italy","44439","Comunardo Niccolai","15/12/1946","DF"
"1970","Italy","44580","Roberto Rosato","18/08/1943","DF"
"1970","Italy","56475","Giorgio Puia","08/03/1938","DF"
